ticker,exchange,company,country,sector,mktcap_2022,revenue_2022,totReturn_20050101_20231231,mapped_exchange,family
ALLE,US,ALLEGION PLC,Ireland,Industrials,9247383552,3271899904,NA,NA,Non-Family
000905.SS,CH,XIAMEN PORT DEVELOPMENT CO-A,China,Consumer Discretionary,776369855.912794,3270926908.14047,4.027114685974187,SS,Non-Family
TVSMOTOR.NS,IN,TVS MOTOR CO LTD,India,Consumer Discretionary,3915506886.9009433,3269080336.616356,24.393352762009556,NS,Non-Family
CBRL,US,CRACKER BARREL OLD COUNTRY,United States,Consumer Discretionary,2118296832,3267785984,6.705242727567939,NA,Non-Family
QDEL,US,QUIDELORTHO CORP,United States,Health Care,5688487936,3265999872,15.114021376779728,NA,Non-Family
NLY,US,ANNALY CAPITAL MANAGEMENT IN,United States,Financials,9871970304,3264052992,4.208151482484013,NA,Non-Family
0012.HK,HK,HENDERSON LAND DEVELOPMENT,Hong Kong,Real Estate,16908782772.985374,3262982358.039845,4.173073952304307,HK,Family
3673.TW,TT,TPK HOLDING CO LTD,Taiwan,Technology,389725169.6713309,3261808505.858747,NA,TW,Non-Family
5947.T,JP,RINNAI CORP,Japan,Consumer Discretionary,3756824513.326752,3261101966.2437406,8.049937695507925,T,Non-Family
9962.T,JP,MISUMI GROUP INC,Japan,Industrials,8572258676.669957,3260879308.238348,9.618421957661582,T,Non-Family
3866.HK,HK,BANK OF QINGDAO CO LTD-H,China,Financials,2638046416.374337,3259037563.2991776,NA,HK,Non-Family
603185.SS,CH,HOYUAN GREEN ENERGY CO LTD-A,China,Energy,6303964635.143363,3258070615.634763,NA,SS,Non-Family
601058.SS,CH,SAILUN GROUP CO LTD-A,China,Consumer Discretionary,4449615613.60276,3256996466.2135367,NA,SS,Non-Family
AFG.OL,NO,AF GRUPPEN ASA,Norway,Industrials,1577834223.9473498,3256782441.517857,20.89324581169414,OL,Non-Family
600497.SS,CH,YUNNAN CHIHONG ZINC & GERM-A,China,Materials,3734371518.858899,3256703793.2354255,11.861929707292829,SS,Non-Family
BILI,US,BILIBILI INC-SPONSORED ADR,China,Communications,9347588438.233845,3256543599.7011003,NA,NA,Non-Family
MSN.VN,VN,MASAN GROUP CORP,Vietnam,Consumer Staples,5602843645.920108,3254305259.1904564,NA,VN,Non-Family
1208.HK,HK,MMG LTD,Australia,Materials,2214842368,3254200064,-1.2633951208814498,HK,Non-Family
AUSS.OL,NO,AUSTEVOLL SEAFOOD ASA,Norway,Consumer Staples,1818651624.642155,3253025244.3608522,NA,OL,Non-Family
9684.T,JP,SQUARE ENIX HOLDINGS CO LTD,Japan,Communications,5342626697.729516,3252997856.849565,4.342730196885225,T,Non-Family
601789.SS,CH,NINGBO CONSTRUCTION CO LTD-A,China,Consumer Discretionary,680568500.2754183,3251740230.0749097,NA,SS,Non-Family
WES,US,WESTERN MIDSTREAM PARTNERS L,United States,Energy,10312305664,3251720960,NA,NA,Non-Family
SMU.SN,CI,SMU SA,Chile,Consumer Staples,789217772.5340407,3249953991.072973,NA,SN,Non-Family
3186.T,JP,NEXTAGE CO LTD,Japan,Consumer Discretionary,1760355240.8666954,3249520258.5166965,NA,T,Non-Family
PATANJAL.NS,IN,PATANJALI FOODS LTD,India,Consumer Staples,3730920207.2369595,3248955394.0592003,-2.032138114341464,NS,Non-Family
002081.SS,CH,SUZHOU GOLD MANTIS CONSTR -A,China,Industrials,1846533276.896762,3243773190.4210196,NA,SS,Non-Family
ACCESSCO.JO,NL,ACCESS HOLDINGS PLC,Nigeria,Financials,632267289.4133981,3242997259.2942524,NA,JO,Non-Family
600596.SS,CH,ZHEJIANG XINAN CHEMICAL-A,China,Materials,2514510626.5039287,3242204451.076326,9.5130410912607,SS,Non-Family
600066.SS,CH,YUTONG BUS CO LTD-A,China,Industrials,2410153350.534891,3241642250.9539604,18.457335479711823,SS,Non-Family
GIL.TO,CN,GILDAN ACTIVEWEAR INC,Canada,Consumer Discretionary,4925063680,3240482048,12.987732463653368,TO,Non-Family
005850.KS,KS,SL CORP,South Korea,Consumer Staples,841391528.1845536,3240289003.4984684,11.515343762796416,KS,Non-Family
6869.T,JP,SYSMEX CORP,Japan,Health Care,15356875772.293516,3239684192.1313167,15.523718249559536,T,Non-Family
071320.KS,KS,KOREA DISTRICT HEATING CORP,South Korea,Utilities,262688229.1573132,3239116365.7008195,NA,KS,Non-Family
DEC.PA,FP,JCDECAUX SE,France,Communications,4038713995.3919997,3237783768.645282,0.2558462162728592,PA,Family
ELTR.TA,IT,ELECTRA LTD,Israel,Industrials,2072076032.851175,3237419490.280558,13.940348467581586,TA,Non-Family
5481.T,JP,SANYO SPECIAL STEEL CO LTD,Japan,Materials,951608018.4271141,3235213522.8749423,6.949766790530565,T,Non-Family
000049.SS,CH,SHENZHEN DESAY BATTERY TEC-A,China,Consumer Staples,1886954009.2192621,3234231320.4135265,14.605136502650339,SS,Non-Family
0607.HK,HK,FULLSHARE HOLDINGS LTD,Hong Kong,Energy,360487194.50323254,3229657886.373677,-15.572364453522114,HK,Non-Family
SIX2.DE,GR,SIXT SE,Germany,Consumer Discretionary,4321654674.5856,3229547351.9694514,19.007164354314554,DE,Family
8218.T,JP,KOMERI CO LTD,Japan,Consumer Discretionary,1060315777.5584073,3229442507.5215445,1.985076836121502,T,Non-Family
600884.SS,CH,NINGBO SHANSHAN CO LTD-A,China,Materials,5889215690.140029,3227166663.729609,12.419065037483424,SS,Non-Family
600869.SS,CH,FAR EAST SMARTER ENERGY CO-A,China,Industrials,1624638506.36361,3223900055.6513357,9.007614285750698,SS,Non-Family
4205.T,JP,ZEON CORP,Japan,Materials,2403775136.5580783,3221427694.784839,3.862314458233751,T,Non-Family
3038.T,JP,KOBE BUSSAN CO LTD,Japan,Consumer Staples,4769018078.396017,3220978069.7696486,NA,T,Non-Family
2292.T,JP,S FOODS INC,Japan,Consumer Staples,907717082.8598732,3219673654.9741583,10.147060131318053,T,Non-Family
2875.T,JP,TOYO SUISAN KAISHA LTD,Japan,Consumer Staples,3671396698.387627,3219334767.897978,10.374866399270545,T,Non-Family
BTG.BK,TB,BETAGRO PUBLIC CO LTD,Thailand,Consumer Staples,1898285963.8714144,3219315678.84453,NA,BK,Non-Family
9910.TW,TT,FENG TAY ENTERPRISE CO LTD,Taiwan,Consumer Discretionary,5924735908.363163,3218911951.4795117,18.76916167089364,TW,Non-Family
4528.T,JP,ONO PHARMACEUTICAL CO LTD,Japan,Health Care,12314562674.564001,3218141519.4260907,6.89413261190821,T,Non-Family
4401.T,JP,ADEKA CORP,Japan,Materials,2291320730.2402105,3217010428.4314623,7.944071981648815,T,Non-Family
QUAD,US,QUAD GRAPHICS INC,United States,Industrials,215016000,3216999936,NA,NA,Non-Family
603363.SS,CH,FUJIAN AONONG BIOLOGICAL T-A,China,Consumer Staples,1621518977.1837766,3213994552.4119334,NA,SS,Non-Family
603876.SS,CH,JIANGSU DINGSHENG NEW ENER-A,China,Materials,2917758163.105558,3212836956.1686444,NA,SS,Non-Family
CRI,US,CARTER'S INC,United States,Consumer Discretionary,2812209920,3212732928,9.243183192957293,NA,Non-Family
6121.TW,TT,SIMPLO TECHNOLOGY CO LTD,Taiwan,Technology,1715471844.8421738,3209554837.9293146,17.863849092920802,TW,Non-Family
090430.KS,KS,AMOREPACIFIC CORP,South Korea,Consumer Staples,6396975105.53247,3209547702.35865,NA,KS,Non-Family
9842.T,JP,ARCLANDS CORP,Japan,Consumer Discretionary,552809767.0749718,3208212055.4592757,6.197610511443563,T,Non-Family
DRW3.DE,GR,DRAEGERWERK AG - PREF,Germany,Health Care,729406281.0752,3207477875.3740416,2.502939205297272,DE,Family
0241.HK,HK,ALIBABA HEALTH INFORMATION T,Hong Kong,Consumer Staples,8767150112.30284,3207007865.383088,3.330541881862792,HK,Non-Family
600231.SS,CH,LINGYUAN IRON & STEEL CO-A,China,Materials,888895337.6047314,3205870973.829064,1.5374601581344072,SS,Non-Family
AKRA.JK,IJ,AKR CORPORINDO TBK PT,Indonesia,Materials,1781907332.3830528,3204274467.114847,25.08692880293506,JK,Non-Family
6285.TW,TT,WISTRON NEWEB CORP,Taiwan,Technology,1032669311.2918972,3197247144.451782,15.472556287968931,TW,Non-Family
DBI,US,DESIGNER BRANDS INC-CLASS A,United States,Consumer Discretionary,938236032,3196582912,NA,NA,Non-Family
600160.SS,CH,ZHEJIANG JUHUA CO-A,China,Materials,6069790948.888181,3195567727.707858,16.310545760701743,SS,Non-Family
0691.HK,HK,CHINA SHANSHUI CEMENT GROUP,China,Materials,909668795.407764,3195543059.1217737,NA,HK,Non-Family
006800.KS,KS,MIRAE ASSET SECURITIES CO LT,South Korea,Financials,2271278619.706739,3195540550.9874296,4.620272527931624,KS,Non-Family
0371.HK,HK,BEIJING ENTERPRISES WATER GR,Hong Kong,Utilities,2575491959.5280204,3194930608.1759033,13.968913535059603,HK,Non-Family
9007.T,JP,ODAKYU ELECTRIC RAILWAY CO,Japan,Industrials,6088967227.640671,3194915633.9094567,3.9773044374052713,T,Non-Family
COIN,US,COINBASE GLOBAL INC -CLASS A,United States,Financials,8170347520,3194208000,NA,NA,Non-Family
9933.TW,TT,CTCI CORP,Taiwan,Industrials,1074849314.1555483,3191981413.74743,10.033890953159519,TW,Non-Family
601216.SS,CH,INNER MONGOLIA JUNZHENG EN-A,China,Materials,4880365356.449135,3191186160.448664,NA,SS,Non-Family
BKG.L,LN,BERKELEY GROUP HOLDINGS/THE,United Kingdom,Consumer Discretionary,6188466803.0976,3190957286.153846,13.808630711434123,L,Non-Family
9401.T,JP,TBS HOLDINGS INC,Japan,Communications,2509627691.2142153,3190605173.362074,4.45628009410044,T,Non-Family
MTCH,US,MATCH GROUP INC,United States,Communications,11601656832,3188843008,NA,NA,Family
1184.HK,HK,SAS DRAGON HOLDINGS LTD,Hong Kong,Technology,304828709.64020663,3188613949.3139696,20.886476364905192,HK,Family
002156.SS,CH,TONGFU MICROELECTRONIC CO-A,China,Technology,3604872761.4298553,3186563693.7870917,NA,SS,Non-Family
ANAN.SI,SP,ANAN INTERNATIONAL LTD,Singapore,Energy,69551960,3184659968,NA,SI,Non-Family
8198.T,JP,MAXVALU TOKAI CO LTD,Japan,Consumer Staples,720769465.5894362,3184518286.3259883,4.849542865128265,T,Non-Family
VNT,US,VONTIER CORP,United States,Industrials,3015480064,3184399872,NA,NA,Non-Family
IEX,US,IDEX CORP,United States,Industrials,17264934912,3181900032,13.213616427869113,NA,Non-Family
SPL.WA,PW,SANTANDER BANK POLSKA SA,Poland,Financials,6067826551.297898,3181291236.6037927,11.409496489387983,WA,Non-Family
2168.T,JP,PASONA GROUP INC,Japan,Industrials,638733075.814858,3180077165.5161414,NA,T,Family
ULKER.IS,TI,ULKER BISKUVI SANAYI,Turkey,Consumer Staples,798999670.188151,3179407504.1749067,18.92144783404779,IS,Non-Family
300428.SS,CH,LIZHONG SITONG LIGHT ALLOY-A,China,Consumer Discretionary,2213446967.2107387,3178062777.202266,NA,SS,Non-Family
VIK,US,VIKING HOLDINGS LTD,Bermuda,Consumer Discretionary,NA,3175979008,NA,NA,Non-Family
002050.SS,CH,ZHEJIANG SANHUA INTELLIGEN-A,China,Industrials,10960762051.430725,3174514459.9619193,NA,SS,Non-Family
2344.TW,TT,WINBOND ELECTRONICS CORP,Taiwan,Technology,2538496599.804751,3172823678.5468783,6.306242364994996,TW,Non-Family
001680.KS,KS,DAESANG CORPORATION,South Korea,Consumer Staples,604027744.5415611,3170083343.3695865,10.491771538778272,KS,Non-Family
6186.HK,HK,CHINA FEIHE LTD,China,Consumer Staples,7609954873.162671,3169069402.5470915,NA,HK,Family
TIH.TO,CN,TOROMONT INDUSTRIES LTD,Canada,Industrials,5944794915.0036955,3164049075.969494,14.473243121074075,TO,Non-Family
URW.PA,FP,UNIBAIL-RODAMCO-WESTFIELD,France,Real Estate,7266240945.408,3163843687.848683,NA,PA,Non-Family
600276.SS,CH,JIANGSU HENGRUI PHARMACEUT-A,China,Health Care,35532945467.19624,3163766265.6398597,27.106506055399393,SS,Non-Family
STA.BK,TB,SRI TRANG AGRO-INDUSTRY PCL,Thailand,Industrials,935234027.8178564,3163036032.2021956,12.497317916876959,BK,Non-Family
300073.SS,CH,BEIJING EASPRING MATERIAL-A,China,Materials,4140933332.56023,3162111338.519094,NA,SS,Non-Family
ISA.CL,CB,INTERCONEXION ELECTRICA SA,Colombia,Utilities,4797446963.948607,3160706850.2319927,14.688600905313054,CL,Non-Family
603233.SS,CH,DASHENLIN PHARMACEUTICAL G-A,China,Consumer Staples,5431851387.817819,3159723663.0264907,NA,SS,Non-Family
2392.TW,TT,CHENG UEI PRECISION INDUSTRY,Taiwan,Technology,582167359.062805,3158485141.406751,4.399290825472835,TW,Non-Family
6190.HK,HK,BANK OF JIUJIANG CO LTD-H,China,Financials,2962267562.69388,3156613289.3267517,NA,HK,Non-Family
600352.SS,CH,ZHEJIANG LONGSHENG GROUP C-A,China,Materials,4528707909.4309,3156386094.69442,11.449888905289418,SS,Non-Family
MISC.KL,MK,MISC BHD,Malaysia,Industrials,7600713581.2559595,3155532055.574853,3.3515582629702,KL,Non-Family
TER,US,TERADYNE INC,United States,Technology,14172624896,3155045120,10.655057852773187,NA,Non-Family
AR4.DE,GR,AURELIUS EQUITY OPPORTUNITIE,Germany,Financials,523579797.70239997,3154574820.460754,NA,DE,Non-Family
9715.T,JP,TRANSCOSMOS INC,Japan,Technology,1088357473.379401,3153344246.208017,5.212020794391936,T,Non-Family
ISAT.JK,IJ,INDOSAT TBK PT,Indonesia,Communications,3210618402.5691624,3151184239.6561203,5.4194923231317915,JK,Non-Family
DECK,US,DECKERS OUTDOOR CORP,United States,Consumer Discretionary,7386862080,3150339072,21.83894833765767,NA,Non-Family
9858.HK,HK,CHINA YOURAN DAIRY GROUP LTD,China,Consumer Staples,1050805819.1517121,3149981094.275423,NA,HK,Non-Family
OCDO.L,LN,OCADO GROUP PLC,United Kingdom,Communications,6408985451.776,3139913215.9999995,NA,L,Non-Family
AUROPHARMA.NS,IN,AUROBINDO PHARMA LTD,India,Health Care,5160232559.386984,3136364309.0169654,21.163260454315314,NS,Family
6703.T,JP,OKI ELECTRIC INDUSTRY CO LTD,Japan,Technology,602687987.3642645,3135346008.8022637,-6.522284669106093,T,Non-Family
0658.HK,HK,CHINA HIGH SPEED TRANSMISSIO,Hong Kong,Energy,735720458.0639551,3134676825.288906,NA,HK,Non-Family
SPB,US,SPECTRUM BRANDS HOLDINGS INC,United States,Consumer Staples,1592423936,3132499968,3.6539354261509116,NA,Non-Family
ALIT,US,ALIGHT INC - CLASS A,United States,Industrials,4659848704,3132000000,NA,NA,Non-Family
DY,US,DYCOM INDUSTRIES INC,United States,Industrials,2503175680,3130519040,7.234679837010605,NA,Non-Family
002155.SS,CH,HUNAN GOLD CORP LTD-A,China,Materials,2256459390.6009917,3128903767.044291,NA,SS,Non-Family
ROKU,US,ROKU INC,United States,Communications,5699099136,3126533888,NA,NA,Non-Family
EBRO.MC,SM,EBRO FOODS SA,Spain,Consumer Staples,2416044589.5168,3125790774.0996947,6.457327658143086,MC,Non-Family
CNXN,US,PC CONNECTION INC,United States,Consumer Discretionary,1235815040,3124996096,12.046291599601577,NA,Non-Family
049770.KS,KS,DONGWON F&B CO LTD,South Korea,Consumer Staples,482306031.3384598,3123113125.786098,9.773162407553016,KS,Non-Family
RXT,US,RACKSPACE TECHNOLOGY INC,United States,Technology,627169984,3122299904,NA,NA,Non-Family
002841.SS,CH,GUANGZHOU SHIYUAN ELECTRON-A,China,Industrials,5956689313.193982,3121384111.9948187,NA,SS,Non-Family
IDBI.NS,IN,IDBI BANK LTD,India,Financials,6062231725.486115,3118709654.6127987,-0.8806315564753198,NS,Non-Family
0506.HK,HK,CHINA FOODS LTD,Hong Kong,Consumer Staples,1003912687.2118981,3118048980.0663114,4.7305756450091385,HK,Non-Family
CCU.SN,CI,CIA CERVECERIAS UNIDAS SA,Chile,Consumer Staples,2467708498.2399054,3117856080.3269157,7.816225342788008,SN,Non-Family
7313.T,JP,TS TECH CO LTD,Japan,Consumer Discretionary,1502557689.7663705,3116590792.542004,NA,T,Non-Family
SPG,SJ,SUPER GROUP LTD,South Africa,Consumer Discretionary,658899400.2581915,3116253693.2006755,-2.8252265698741397,NA,Non-Family
6976.T,JP,TAIYO YUDEN CO LTD,Japan,Technology,5689160967.16025,3113723085.8329706,7.308681241424564,T,Non-Family
TGA,SJ,THUNGELA RESOURCES LTD,South Africa,Materials,2363613158.518692,3113040337.7657795,NA,NA,Non-Family
CU.TO,CN,CANADIAN UTILITIES LTD-A,Canada,Utilities,7311173818.181819,3112269957.7487946,7.9282510317163934,TO,Non-Family
SEDG,US,SOLAREDGE TECHNOLOGIES INC,Israel,Energy,15900909568,3110278912,NA,NA,Non-Family
BXP,US,BXP INC,United States,Real Estate,10593696768,3108581120,4.813356186516704,NA,Non-Family
EDU,US,NEW ORIENTAL EDUCATIO-SP ADR,China,Consumer Discretionary,2216237824,3105245952,NA,NA,Non-Family
040830.KS,KF,LOTTE GLOBAL LOGISTICS CO LT,South Korea,Industrials,579328494.7923135,3103499369.8900795,NA,KS,Non-Family
ALTA.PA,FP,ALTAREA,France,Real Estate,2754254988.416,3098961616.1331806,10.048802382797216,PA,Non-Family
0207.HK,HK,JOY CITY PROPERTY LTD,Hong Kong,Real Estate,583713769.1705564,3097753433.8287396,-2.9410641055583997,HK,Non-Family
AMCX,US,AMC NETWORKS INC-A,United States,Communications,673951040,3096545024,NA,NA,Non-Family
NOMD,US,NOMAD FOODS LTD,United Kingdom,Consumer Staples,2974765995.7247996,3096328314.0557837,NA,NA,Non-Family
ANTM.JK,IJ,ANEKA TAMBANG TBK,Indonesia,Materials,3076099091.4802346,3095782631.704289,12.527591200000355,JK,Non-Family
AZUL4.SA,BZ,AZUL SA,Brazil,Industrials,723989450.3499149,3095016379.3820415,NA,SA,Non-Family
603529.SS,CH,AIMA TECHNOLOGY GROUP CO L-A,China,Consumer Discretionary,3821281043.6900244,3093419680.9894867,NA,SS,Non-Family
FLS.CO,DC,FLSMIDTH & CO A/S,Denmark,Industrials,2056931275.3147237,3093388276.5578637,7.622319078435003,CO,Non-Family
TLI.BK,TB,THAI LIFE INSURANCE PCL,Thailand,Financials,4987591427.944825,3091465378.027393,NA,BK,Non-Family
9921.TW,TT,GIANT MANUFACTURING,Taiwan,Consumer Discretionary,2558055033.1272373,3089378990.5468993,11.707041918541439,TW,Non-Family
015750.KS,KS,SUNGWOO HITECH CO LTD,South Korea,Consumer Discretionary,297687271.337823,3086792282.5589423,18.428239838594074,KS,Non-Family
TIETO.HE,FH,TIETOEVRY OYJ,Finland,Technology,3363597574.6047997,3084110396.4097667,4.426593128143352,HE,Non-Family
MBB.VN,VN,MILITARY COMMERCIAL JOINT,Vietnam,Financials,3280770319.0792146,3082351834.2530737,NA,VN,Non-Family
000422.SS,CH,HUBEI YIHUA CHEMICAL INDUS-A,China,Materials,1914536222.4219408,3080081894.2294674,8.25262292313933,SS,Non-Family
YZJSGD.SI,SP,YANGZIJIANG SHIPBUILDING,China,Industrials,4012547250.7465286,3078974548.809684,NA,SI,Non-Family
2886.TW,TT,MEGA FINANCIAL HOLDING CO LT,Taiwan,Financials,13767443743.573055,3078341880.41148,8.960817767030104,TW,Non-Family
SDG.PA,FP,SYNERGIE SA,France,Industrials,782824180.2752,3071387713.098289,9.379093255813654,PA,Family
605222.SS,CH,SHANGHAI QIFAN CABLE CO LT-A,China,Industrials,1581877681.8484912,3069921482.2671943,NA,SS,Non-Family
STC,US,STEWART INFORMATION SERVICES,United States,Financials,1159282560,3069296128,3.7606825033938307,NA,Non-Family
003030.KS,KS,SEAH STEEL HOLDINGS CORP,South Korea,Materials,471197329.2830873,3068978077.0155883,19.617230813943266,KS,Non-Family
2018.HK,HK,AAC TECHNOLOGIES HOLDINGS IN,China,Technology,2751449376.9750385,3067080635.711709,NA,HK,Non-Family
ICHB.MX,MM,INDUSTRIAS CH S.A.B.-SER B,Mexico,Materials,4743666541.174056,3065759801.857608,10.159836884180029,MX,Family
000883.SS,CH,HUBEI ENERGY GROUP CO LTD-A,China,Utilities,3961859948.395327,3060109476.0145555,6.616112650370032,SS,Non-Family
300979.SZ,SZ,HUALI INDUSTRIAL GROUP CO -A,China,Consumer Discretionary,9660999590.64158,3058779199.668677,NA,SZ,Non-Family
CRGY,US,CRESCENT ENERGY INC-A,United States,Energy,2001460608,3057064960,-4.443023835152415,NA,Non-Family
WEIR.L,LN,WEIR GROUP PLC/THE,United Kingdom,Industrials,5241729766.1952,3056446559.422915,12.21840309124449,L,Non-Family
ANDINAA.SN,CI,EMBOTELLADORA ANDINA-A PREF,Chile,Consumer Staples,1830092239.8632479,3055122180.3325605,8.027315498351939,SN,Non-Family
TRN.MI,IM,TERNA-RETE ELETTRICA NAZIONA,Italy,Utilities,14855026329.702398,3052511850.0401196,12.713631748966513,MI,Non-Family
BRSR6.SA,BZ,BANCO ESTADO RIO GRAN-PREF B,Brazil,Financials,828469165.8785701,3050990206.5755706,NA,SA,Non-Family
ENR,US,ENERGIZER HOLDINGS INC,United States,Consumer Staples,1791727744,3050099968,NA,NA,Non-Family
000402.SS,CH,FINANCIAL STREET HOLDINGS-A,China,Real Estate,2274647391.6446815,3049338135.858639,5.4843681118522225,SS,Non-Family
4151.T,JP,KYOWA KIRIN CO LTD,Japan,Health Care,12389786647.37043,3048756267.6164236,7.960262741784785,T,Non-Family
002539.SS,CH,CHENGDU WINTRUE HOLDING CO-A,China,Materials,1628201710.491984,3048742130.6368246,NA,SS,Non-Family
OERL.SW,SW,OC OERLIKON CORP AG-REG,Switzerland,Materials,2132261241.7823126,3048165261.7102275,-4.599602697906158,SW,Family
3148.T,JP,CREATE SD HOLDINGS CO,Japan,Consumer Staples,1444363988.48697,3046722634.1151023,NA,T,Non-Family
5903.TW,TT,TAIWAN FAMILYMART CO LTD,Taiwan,Consumer Staples,1489101799.674585,3045719151.3034124,10.662512657775158,TW,Non-Family
INVERC.SN,CI,INVERCAP SA,Chile,Materials,389683872,3045358080,6.40362237690808,SN,Non-Family
VSTO,US,VISTA OUTDOOR INC,United States,Consumer Discretionary,1721060096,3044621056,NA,NA,Non-Family
LUN.TO,CN,LUNDIN MINING CORP,Canada,Materials,4733853696,3041228032,7.240522730524734,TO,Non-Family
MTDR,US,MATADOR RESOURCES CO,United States,Energy,6808619008,3039216128,NA,NA,Non-Family
2354.TW,TT,FOXCONN TECHNOLOGY CO LTD,Taiwan,Technology,2388928487.34136,3036543235.420918,6.126331384147798,TW,Non-Family
ASTL.TO,CN,ALGOMA STEEL GROUP INC,Canada,Materials,1664258420.12498,3036477780.5995035,NA,TO,Non-Family
MOG-A,US,MOOG INC-CLASS A,United States,Industrials,2235843840,3035782912,8.970417272452934,NA,Non-Family
111770.KS,KS,YOUNGONE CORP,South Korea,Consumer Discretionary,1639451313.8399324,3035699824.9715385,NA,KS,Non-Family
600961.SS,CH,ZHUZHOU SMELTER GROUP CO L-A,China,Materials,542856709.4772853,3034795242.985835,3.6463508495607977,SS,Non-Family
